CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,MORENA_PT_PVEM,MC,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1869,1,118,0,0,225,8,0,0,0,0,351,0,9,360,730
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1870,1,134,4,2,187,13,2,4,0,0,346,0,7,353,698
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1871,1,116,4,5,148,11,0,0,0,0,284,1,14,299,653
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1872,2,137,7,4,200,13,3,0,0,0,364,0,8,372,897
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1873,1,50,1,0,138,9,1,1,0,0,200,0,1,201,492
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1874,1,29,4,6,172,8,1,0,1,0,221,0,6,227,538
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1875,2,115,16,10,337,26,0,3,0,0,507,0,13,520,1472
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1876,4,260,9,11,580,28,5,0,0,0,893,0,33,926,2451
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1877,1,88,9,3,172,13,1,0,0,0,286,0,14,300,616
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1878,2,149,5,5,230,16,4,0,0,0,409,0,17,426,1003
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1879,2,109,4,5,264,15,0,0,0,0,397,0,6,403,889
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1881,5,267,19,11,664,52,1,1,0,0,1015,0,5,1020,3251
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1882,3,141,8,5,395,25,1,1,0,0,576,1,19,596,1664
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1883,1,79,4,3,213,15,1,1,0,0,316,0,8,324,692
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1885,1,100,1,1,183,15,0,2,0,0,302,0,16,318,661
,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1978,1,55,2,2,41,6,0,1,0,0,107,0,2,109,265
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,938,1,124,7,2,83,6,2,1,0,0,225,1,7,233,502
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,939,1,134,12,0,106,8,0,0,0,0,260,1,6,267,560
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,940,1,122,8,2,101,14,1,0,1,0,249,0,5,254,633
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,950,1,139,20,0,143,17,5,1,0,0,325,0,5,330,731
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,951,2,127,24,1,143,19,2,5,1,0,322,0,7,329,862
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,952,2,119,24,2,157,31,5,1,0,0,339,0,10,349,990
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,953,2,155,25,2,155,18,6,0,1,0,362,1,11,374,1000
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,954,1,51,14,0,65,11,2,0,0,0,143,0,0,143,375
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,955,1,75,8,1,85,11,5,3,0,1,189,0,6,195,640
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,956,3,497,66,8,695,55,20,9,0,0,1350,0,44,1394,1047
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,957,2,164,21,1,171,12,3,0,1,0,373,0,11,384,952
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,958,1,107,14,2,121,12,0,0,0,0,256,0,10,266,664
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,959,1,118,15,2,138,10,4,3,0,0,290,0,7,297,729
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,960,2,133,28,3,211,23,8,2,2,0,410,0,10,420,1007
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,961,1,160,13,2,99,7,3,0,0,0,284,0,1,285,567
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,971,2,102,13,1,154,20,3,4,0,0,297,0,4,301,766
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,972,1,108,0,0,98,12,0,0,0,0,218,0,5,223,587
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,973,2,183,24,7,191,16,10,1,1,0,433,0,11,444,995
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,974,1,120,13,2,123,10,1,1,2,0,272,1,5,278,654
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,975,1,128,13,0,116,9,3,2,0,0,271,0,5,276,744
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,976,1,108,13,3,122,13,3,1,0,0,263,0,6,269,604
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,977,2,298,21,3,164,15,2,3,1,0,507,0,18,525,1031
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,978,2,225,30,0,205,17,6,2,1,0,486,1,2,489,1133
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,979,1,120,19,0,131,10,0,0,0,0,280,0,7,287,617
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,980,2,98,15,0,142,19,4,0,0,0,278,0,5,283,818
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,981,1,43,3,1,61,6,0,0,0,0,114,0,1,115,368
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,982,1,91,15,1,118,17,9,4,0,0,255,1,5,261,702
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,984,1,109,34,2,140,19,4,0,1,0,309,0,5,314,719
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,985,2,207,13,7,317,22,3,1,1,0,571,1,14,586,1297
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,986,2,269,21,4,145,14,3,3,0,0,459,0,16,475,898
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,678
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,988,2,160,11,2,160,22,2,2,0,0,359,0,9,368,802
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,989,4,581,21,11,563,33,8,9,2,0,1228,1,38,1267,2724
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1002,1,139,16,4,144,17,4,1,1,0,326,0,4,330,736
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1003,1,136,13,1,142,16,0,0,0,0,308,0,21,329,716
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1004,1,77,11,1,118,14,5,0,1,0,227,0,0,227,498
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1005,2,178,20,2,118,22,14,0,0,0,354,0,1,355,764
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1006,1,58,9,2,114,20,2,0,2,0,207,0,4,211,527
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1008,1,150,9,1,145,17,3,1,1,0,327,2,6,335,723
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1009,1,118,22,2,111,19,6,4,2,0,284,0,7,291,691
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1010,1,119,14,4,115,21,8,1,0,0,282,1,3,286,602
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1011,2,194,15,4,277,19,8,1,1,1,520,0,10,530,1153
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1012,2,120,12,3,228,17,6,5,0,1,392,0,5,397,900
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1013,2,87,19,3,222,27,5,1,0,0,364,0,13,377,990
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1036,2,158,21,5,201,35,18,0,0,0,438,0,10,448,936
,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1037,2,75,16,3,176,16,3,0,3,0,292,0,7,299,1316
